FECHA;ACCIDENTES;PRECIPITACION_PROM;ATROPELLOS;CHOQUES;CAIDAD_OCU;VOLCAMIENTOS;OTRO;MUERTOS;DANOS;HERIDOS;SEMANA_SANTA;VAC_MITAD_ANO;FERIA_FLORES;VAC_DICIEMBRE;PERIODO;MES;DIA_NOMBRE;DIA_MUJER;DIA_MADRE
2014-01-01; 74;0,000000000;13; 35; 7; 1;18;0; 18; 56;0;0;0;0;2014;enero;miércoles;0;0
2014-01-02; 72;0,133333333;12; 43; 7; 1; 9;0; 30; 42;0;0;0;0;2014;enero;jueves;0;0
2014-01-03; 93;0,037500000; 7; 67; 5; 1;13;0; 42; 51;0;0;0;0;2014;enero;viernes;0;0
2014-01-04; 68;0,208333333;11; 40; 7; 1; 9;1; 27; 40;0;0;0;0;2014;enero;sábado;0;0
2014-01-05; 67;0,120833333; 6; 43; 5; 3;10;1; 31; 35;0;0;0;0;2014;enero;domingo;0;0
2014-01-06; 43;0,000000000; 4; 23; 5; 2; 9;2; 14; 27;0;0;0;0;2014;enero;lunes;0;0
2014-01-07;100;0,004166667;10; 64;10; 2;14;3; 45; 52;0;0;0;0;2014;enero;martes;0;0
2014-01-08; 77;0,000000000; 7; 46;17; 0; 7;0; 31; 46;0;0;0;0;2014;enero;miércoles;0;0
2014-01-09; 86;0,000000000;14; 57; 9; 3; 3;2; 41; 43;0;0;0;0;2014;enero;jueves;0;0
2014-01-10;100;0,037500000; 8; 77; 8; 0; 7;1; 57; 42;0;0;0;0;2014;enero;viernes;0;0
2014-01-11; 97;0,000000000; 9; 55;18; 2;13;1; 36; 60;0;0;0;0;2014;enero;sábado;0;0
2014-01-12; 69;0,000000000; 6; 48; 7; 2; 6;1; 30; 38;0;0;0;0;2014;enero;domingo;0;0
2014-01-13;109;0,320833333;15; 67;10; 3;14;1; 46; 62;0;0;0;0;2014;enero;lunes;0;0
2014-01-14; 95;0,029166667; 8; 64;12; 1;10;2; 48; 45;0;0;0;0;2014;enero;martes;0;0
2014-01-15;117;0,000000000;22; 77; 6; 2;10;3; 48; 66;0;0;0;0;2014;enero;miércoles;0;0
2014-01-16;107;0,208333333;13; 67;13; 3;11;2; 47; 58;0;0;0;0;2014;enero;jueves;0;0
2014-01-17;113;0,308333333;13; 84; 6; 0;10;1; 60; 52;0;0;0;0;2014;enero;viernes;0;0
2014-01-18;106;0,000000000;13; 70; 9; 1;13;0; 46; 60;0;0;0;0;2014;enero;sábado;0;0
2014-01-19; 64;0,000000000; 6; 42; 6; 1; 9;1; 31; 32;0;0;0;0;2014;enero;domingo;0;0
2014-01-20;117;0,025000000; 6; 89;14; 1; 7;1; 62; 54;0;0;0;0;2014;enero;lunes;0;0
2014-01-21;105;0,004166667;12; 70; 8; 2;13;0; 50; 55;0;0;0;0;2014;enero;martes;0;0
2014-01-22;120;0,000000000;10; 89; 6; 5;10;0; 64; 56;0;0;0;0;2014;enero;miércoles;0;0
2014-01-23;101;0,000000000;17; 66; 5; 0;12;0; 48; 53;0;0;0;0;2014;enero;jueves;0;0
2014-01-24;112;0,091666667;11; 84; 8; 1; 8;1; 57; 54;0;0;0;0;2014;enero;viernes;0;0
2014-01-25; 97;0,000000000; 8; 65; 5; 0;19;1; 51; 45;0;0;0;0;2014;enero;sábado;0;0
2014-01-26; 75;0,054166667;12; 27;11; 2;23;0; 18; 57;0;0;0;0;2014;enero;domingo;0;0
2014-01-27;141;0,079166667;18; 98; 6; 5;14;1; 69; 71;0;0;0;0;2014;enero;lunes;0;0
2014-01-28;129;0,000000000;19; 81; 7; 7;15;2; 61; 66;0;0;0;0;2014;enero;martes;0;0
2014-01-29; 93;0,000000000; 5; 71; 9; 2; 6;0; 50; 43;0;0;0;0;2014;enero;miércoles;0;0
2014-01-30;100;0,004166667; 9; 59; 8; 2;22;0; 46; 54;0;0;0;0;2014;enero;jueves;0;0
2014-01-31;144;0,000000000;18;102;10; 0;14;2; 68; 74;0;0;0;0;2014;enero;viernes;0;0
2014-02-01;119;0,091666667;15; 79; 9; 1;15;1; 54; 64;0;0;0;0;2014;febrero;sábado;0;0
2014-02-02; 65;0,050000000;12; 33; 8; 3; 9;2; 23; 40;0;0;0;0;2014;febrero;domingo;0;0
2014-02-03;132;0,000000000;15; 89; 9; 0;19;1; 58; 73;0;0;0;0;2014;febrero;lunes;0;0
2014-02-04;108;0,045833333;14; 73; 8; 0;13;0; 55; 53;0;0;0;0;2014;febrero;martes;0;0
2014-02-05;113;0,020833333;15; 74;10; 3;11;1; 58; 54;0;0;0;0;2014;febrero;miércoles;0;0
2014-02-06;139;0,000000000;15; 85;12; 5;22;2; 64; 73;0;0;0;0;2014;febrero;jueves;0;0
2014-02-07;138;0,012500000;17; 89;10; 4;18;1; 58; 79;0;0;0;0;2014;febrero;viernes;0;0
2014-02-08; 93;0,037500000; 8; 70; 5; 4; 6;1; 53; 39;0;0;0;0;2014;febrero;sábado;0;0
2014-02-09; 78;0,000000000;14; 41;12; 1;10;0; 23; 55;0;0;0;0;2014;febrero;domingo;0;0
2014-02-10;156;0,045833333;12;104;18; 2;20;1; 76; 79;0;0;0;0;2014;febrero;lunes;0;0
2014-02-11;120;0,000000000;13; 86; 6; 3;12;1; 66; 53;0;0;0;0;2014;febrero;martes;0;0
2014-02-12;133;0,000000000;14; 87; 9; 2;21;0; 62; 71;0;0;0;0;2014;febrero;miércoles;0;0
2014-02-13;163;0,095833333;12;106;15; 8;22;0; 71; 92;0;0;0;0;2014;febrero;jueves;0;0
2014-02-14;112;0,029166667; 9; 74; 4; 2;23;0; 50; 62;0;0;0;0;2014;febrero;viernes;0;0
2014-02-15;105;0,470833333;13; 74; 8; 3; 7;0; 48; 57;0;0;0;0;2014;febrero;sábado;0;0
2014-02-16; 75;0,041666667;13; 44; 7; 0;11;1; 28; 46;0;0;0;0;2014;febrero;domingo;0;0
2014-02-17;121;0,000000000; 8; 84;17; 0;12;0; 62; 59;0;0;0;0;2014;febrero;lunes;0;0
2014-02-18;121;0,000000000;15; 87; 9; 2; 8;0; 54; 67;0;0;0;0;2014;febrero;martes;0;0
2014-02-19;110;0,000000000; 7; 80; 8; 1;14;0; 54; 56;0;0;0;0;2014;febrero;miércoles;0;0
2014-02-20;121;0,012500000;17; 82;13; 2; 7;0; 56; 65;0;0;0;0;2014;febrero;jueves;0;0
2014-02-21;104;0,158333333;13; 72; 9; 0;10;1; 49; 54;0;0;0;0;2014;febrero;viernes;0;0
2014-02-22;113;0,050000000;21; 66; 9; 2;15;2; 38; 73;0;0;0;0;2014;febrero;sábado;0;0
2014-02-23; 84;0,004166667;14; 46;11; 2;11;0; 22; 62;0;0;0;0;2014;febrero;domingo;0;0
2014-02-24;129;0,000000000;11; 92;10; 1;14;5; 70; 54;0;0;0;0;2014;febrero;lunes;0;0
2014-02-25;132;0,000000000;17; 88;11; 1;15;0; 49; 83;0;0;0;0;2014;febrero;martes;0;0
2014-02-26; 99;0,087500000;12; 63;10; 1;13;0; 39; 60;0;0;0;0;2014;febrero;miércoles;0;0
2014-02-27;139;0,116666667;10; 90;18; 5;16;0; 67; 72;0;0;0;0;2014;febrero;jueves;0;0
2014-02-28;136;0,058333333;11;103; 9; 2;11;0; 75; 61;0;0;0;0;2014;febrero;viernes;0;0
2014-03-01;131;0,008333333;21; 85; 6; 5;14;1; 54; 76;0;0;0;0;2014;marzo;sábado;0;0
2014-03-02; 75;0,000000000;11; 45; 6; 3;10;0; 32; 43;0;0;0;0;2014;marzo;domingo;0;0
2014-03-03;141;0,020833333;12;105; 7; 6;11;0; 77; 64;0;0;0;0;2014;marzo;lunes;0;0
2014-03-04;132;0,054166667;16; 94;10; 2;10;0; 61; 71;0;0;0;0;2014;marzo;martes;0;0
2014-03-05;156;0,000000000;15; 99;20; 4;18;1; 64; 91;0;0;0;0;2014;marzo;miércoles;0;0
2014-03-06;132;0,000000000;15; 92; 8; 5;12;1; 62; 69;0;0;0;0;2014;marzo;jueves;0;0
2014-03-07;137;0,000000000;20; 92; 7; 3;15;1; 72; 64;0;0;0;0;2014;marzo;viernes;0;0
2014-03-08;114;0,000000000; 9; 77; 9; 3;16;3; 49; 62;0;0;0;0;2014;marzo;sábado;1;0
2014-03-09; 84;0,000000000;12; 48;10; 2;12;0; 29; 55;0;0;0;0;2014;marzo;domingo;0;0
2014-03-10;124;0,000000000;14; 82;12; 3;13;1; 56; 67;0;0;0;0;2014;marzo;lunes;0;0
2014-03-11;127;0,000000000;20; 78;12; 3;14;1; 52; 74;0;0;0;0;2014;marzo;martes;0;0
2014-03-12;147;0,000000000;19; 92;18; 5;13;3; 67; 77;0;0;0;0;2014;marzo;miércoles;0;0
2014-03-13;119;0,000000000;18; 78; 8; 3;12;1; 56; 62;0;0;0;0;2014;marzo;jueves;0;0
2014-03-14;141;0,000000000;14;102;12; 0;13;0; 71; 70;0;0;0;0;2014;marzo;viernes;0;0
2014-03-15;139;0,004166667;11; 95;21; 6; 6;0; 61; 78;0;0;0;0;2014;marzo;sábado;0;0
2014-03-16; 91;0,000000000;14; 48;16; 5; 8;0; 34; 57;0;0;0;0;2014;marzo;domingo;0;0
2014-03-17;154;0,000000000;13;109; 6; 4;22;2; 70; 82;0;0;0;0;2014;marzo;lunes;0;0
2014-03-18;133;0,000000000;17; 90; 8; 6;12;0; 52; 81;0;0;0;0;2014;marzo;martes;0;0
2014-03-19;121;0,000000000;11; 87; 6; 2;15;0; 59; 62;0;0;0;0;2014;marzo;miércoles;0;0
2014-03-20;145;0,000000000;18; 96;12; 6;12;1; 65; 79;0;0;0;0;2014;marzo;jueves;0;0
2014-03-21;137;0,004166667;13; 95;12; 4;13;0; 65; 72;0;0;0;0;2014;marzo;viernes;0;0
2014-03-22;111;0,208333333;18; 65;19; 5; 4;1; 49; 61;0;0;0;0;2014;marzo;sábado;0;0
2014-03-23; 99;0,000000000;16; 50;18; 2;13;0; 30; 69;0;0;0;0;2014;marzo;domingo;0;0
2014-03-24; 95;0,095833333; 9; 50;23; 7; 6;0; 24; 71;0;0;0;0;2014;marzo;lunes;0;0
2014-03-25;139;0,000000000;13; 99;14; 2;11;1; 68; 70;0;0;0;0;2014;marzo;martes;0;0
2014-03-26;120;0,000000000;12; 78;11; 3;16;0; 58; 62;0;0;0;0;2014;marzo;miércoles;0;0
2014-03-27;113;0,000000000;13; 81;10; 1; 8;0; 49; 64;0;0;0;0;2014;marzo;jueves;0;0
2014-03-28;150;0,000000000;20;103;16; 3; 8;4; 73; 73;0;0;0;0;2014;marzo;viernes;0;0
2014-03-29;128;0,000000000;19; 77;14; 4;14;0; 56; 72;0;0;0;0;2014;marzo;sábado;0;0
2014-03-30; 98;0,000000000; 8; 62;17; 2; 9;3; 31; 64;0;0;0;0;2014;marzo;domingo;0;0
2014-03-31;122;0,000000000;15; 85;12; 4; 6;0; 57; 65;0;0;0;0;2014;marzo;lunes;0;0
2014-04-01;127;0,000000000;15; 78;21; 5; 8;1; 50; 76;0;0;0;0;2014;abril;martes;0;0
2014-04-02;117;0,000000000;16; 78;16; 0; 7;0; 50; 67;0;0;0;0;2014;abril;miércoles;0;0
2014-04-03;145;0,000000000;11; 92;30; 4; 8;1; 61; 83;0;0;0;0;2014;abril;jueves;0;0
2014-04-04;138;0,016666667;20; 85;13; 3;16;0; 54; 84;0;0;0;0;2014;abril;viernes;0;0
2014-04-05;142;0,000000000;14; 98;16; 2;12;0; 64; 78;0;0;0;0;2014;abril;sábado;0;0
2014-04-06; 75;0,000000000;11; 50; 6; 2; 6;0; 24; 51;0;0;0;0;2014;abril;domingo;0;0
2014-04-07;134;0,000000000;21; 93;11; 2; 7;0; 60; 74;0;0;0;0;2014;abril;lunes;0;0
2014-04-08;145;0,000000000;17;104;16; 0; 8;1; 79; 65;0;0;0;0;2014;abril;martes;0;0
2014-04-09;130;0,000000000;20; 83;16; 4; 7;0; 57; 73;0;0;0;0;2014;abril;miércoles;0;0
2014-04-10;134;0,000000000;12; 94; 7; 7;14;0; 55; 79;0;0;0;0;2014;abril;jueves;0;0
2014-04-11;138;0,000000000;18; 98;12; 2; 8;0; 72; 66;0;0;0;0;2014;abril;viernes;0;0
2014-04-12;135;0,000000000;15; 92;15; 3;10;1; 64; 70;0;0;0;0;2014;abril;sábado;0;0
2014-04-13; 89;0,000000000;15; 48;15; 3; 8;0; 29; 60;1;0;0;0;2014;abril;domingo;0;0
2014-04-14;108;0,000000000; 7; 80; 8; 1;12;1; 48; 59;1;0;0;0;2014;abril;lunes;0;0
2014-04-15;134;0,000000000;15; 86;11; 4;18;0; 63; 71;1;0;0;0;2014;abril;martes;0;0
2014-04-16;122;0,000000000;15; 69;12; 5;21;2; 46; 74;1;0;0;0;2014;abril;miércoles;0;0
2014-04-17; 61;0,000000000; 8; 34; 8; 1;10;0; 15; 46;1;0;0;0;2014;abril;jueves;0;0
2014-04-18; 51;0,095833333;10; 28; 2; 2; 9;0; 15; 36;1;0;0;0;2014;abril;viernes;0;0
2014-04-19; 53;0,029166667; 7; 34; 4; 2; 6;0; 27; 26;1;0;0;0;2014;abril;sábado;0;0
2014-04-20; 70;0,000000000;10; 46; 2; 3; 9;0; 33; 37;0;0;0;0;2014;abril;domingo;0;0
2014-04-21;117;0,075000000; 5; 82;15; 5;10;2; 60; 55;0;0;0;0;2014;abril;lunes;0;0
2014-04-22; 92;0,000000000;11; 49;12; 3;17;2; 25; 65;0;0;0;0;2014;abril;martes;0;0
2014-04-23;131;0,029166667;11; 90;11; 1;18;0; 65; 66;0;0;0;0;2014;abril;miércoles;0;0
2014-04-24;134;0,000000000;12; 83;25; 1;13;2; 55; 77;0;0;0;0;2014;abril;jueves;0;0
2014-04-25;127;0,012500000; 7; 91;13; 5;11;1; 63; 63;0;0;0;0;2014;abril;viernes;0;0
2014-04-26;116;0,079166667;12; 77;13; 3;11;1; 55; 60;0;0;0;0;2014;abril;sábado;0;0
2014-04-27; 83;0,137500000;16; 44;13; 2; 8;2; 28; 53;0;0;0;0;2014;abril;domingo;0;0
2014-04-28;141;0,200000000;17; 94;17; 2;11;1; 66; 74;0;0;0;0;2014;abril;lunes;0;0
2014-04-29;108;0,166666667;11; 74;14; 1; 8;1; 54; 53;0;0;0;0;2014;abril;martes;0;0
2014-04-30;128;0,291666667;13; 86;19; 1; 9;0; 58; 70;0;0;0;0;2014;abril;miércoles;0;0
2014-05-01; 86;0,345833333;10; 50;20; 1; 5;0; 37; 49;0;0;0;0;2014;mayo;jueves;0;0
2014-05-02;141;0,129166667;20; 87;14; 5;15;1; 67; 73;0;0;0;0;2014;mayo;viernes;0;0
2014-05-03;122;0,000000000; 8; 86;19; 3; 6;0; 60; 62;0;0;0;0;2014;mayo;sábado;0;0
2014-05-04; 80;0,000000000;17; 32;11; 4;16;0; 16; 64;0;0;0;0;2014;mayo;domingo;0;0
2014-05-05;126;0,000000000;14; 88;11; 2;11;2; 63; 61;0;0;0;0;2014;mayo;lunes;0;0
2014-05-06;111;0,000000000;10; 67;15; 4;15;0; 47; 64;0;0;0;0;2014;mayo;martes;0;0
2014-05-07;133;0,041666667;12; 92;14; 2;13;0; 55; 78;0;0;0;0;2014;mayo;miércoles;0;0
2014-05-08;118;0,000000000; 7; 83;13; 2;13;1; 52; 65;0;0;0;0;2014;mayo;jueves;0;0
2014-05-09;114;0,166666667; 8; 77;16; 6; 7;0; 53; 61;0;0;0;0;2014;mayo;viernes;0;0
2014-05-10;121;0,016666667;17; 85; 5; 3;11;0; 58; 63;0;0;0;0;2014;mayo;sábado;0;1
2014-05-11; 97;0,029166667;11; 66;12; 2; 6;0; 33; 64;0;0;0;0;2014;mayo;domingo;0;0
2014-05-12;117;0,004166667;12; 85; 9; 2; 9;1; 58; 58;0;0;0;0;2014;mayo;lunes;0;0
2014-05-13;128;0,008333333;10; 87;12; 3;16;0; 61; 67;0;0;0;0;2014;mayo;martes;0;0
2014-05-14;123;0,008333333;10; 90;10; 3;10;0; 63; 60;0;0;0;0;2014;mayo;miércoles;0;0
2014-05-15;114;0,000000000;16; 70;11; 2;15;1; 48; 65;0;0;0;0;2014;mayo;jueves;0;0
2014-05-16;126;0,000000000;16; 90;10; 1; 9;0; 67; 59;0;0;0;0;2014;mayo;viernes;0;0
2014-05-17;132;0,000000000;13; 81;18;11; 9;2; 56; 74;0;0;0;0;2014;mayo;sábado;0;0
2014-05-18; 81;0,000000000; 9; 46;12; 2;12;0; 26; 55;0;0;0;0;2014;mayo;domingo;0;0
2014-05-19;157;0,008333333;16;106;10; 3;22;0; 71; 86;0;0;0;0;2014;mayo;lunes;0;0
2014-05-20;107;0,000000000; 4; 84; 5; 3;11;0; 55; 52;0;0;0;0;2014;mayo;martes;0;0
2014-05-21;141;0,000000000;16; 80;17; 5;23;0; 59; 82;0;0;0;0;2014;mayo;miércoles;0;0
2014-05-22;131;0,108333333;11; 85;19; 3;13;0; 61; 70;0;0;0;0;2014;mayo;jueves;0;0
2014-05-23;127;0,704166667; 8; 87;15; 0;17;0; 64; 63;0;0;0;0;2014;mayo;viernes;0;0
2014-05-24;121;0,195833333;21; 79;10; 1;10;0; 49; 72;0;0;0;0;2014;mayo;sábado;0;0
2014-05-25; 94;0,008333333;14; 57;13; 1; 9;0; 37; 57;0;0;0;0;2014;mayo;domingo;0;0
2014-05-26;127;0,166666667;15; 83;17; 1;11;2; 61; 64;0;0;0;0;2014;mayo;lunes;0;0
2014-05-27;114;0,054166667;15; 71;11; 1;16;1; 44; 69;0;0;0;0;2014;mayo;martes;0;0
2014-05-28;123;0,000000000;15; 82;10; 3;13;0; 56; 67;0;0;0;0;2014;mayo;miércoles;0;0
2014-05-29;111;0,070833333;11; 78; 8; 0;14;1; 54; 56;0;0;0;0;2014;mayo;jueves;0;0
2014-05-30;147;0,104166667;14;109; 8; 1;15;1; 73; 73;0;0;0;0;2014;mayo;viernes;0;0
2014-05-31;116;0,004166667;15; 74;12; 2;13;0; 45; 71;0;0;0;0;2014;mayo;sábado;0;0
2014-06-01; 81;0,000000000;12; 46; 7; 1;15;1; 30; 50;0;1;0;0;2014;junio;domingo;0;0
2014-06-02; 70;0,000000000; 6; 38; 9; 5;12;0; 18; 52;0;1;0;0;2014;junio;lunes;0;0
2014-06-03;168;0,000000000;18;108;16; 3;23;1; 72; 95;0;1;0;0;2014;junio;martes;0;0
2014-06-04;127;0,437500000;14; 84;12; 1;16;1; 65; 61;0;1;0;0;2014;junio;miércoles;0;0
2014-06-05;136;0,004166667;16; 86;13; 3;18;1; 61; 74;0;1;0;0;2014;junio;jueves;0;0
2014-06-06;141;0,000000000;16;100;14; 0;11;1; 62; 78;0;1;0;0;2014;junio;viernes;0;0
2014-06-07;141;0,000000000;21; 86;22; 2;10;0; 62; 79;0;1;0;0;2014;junio;sábado;0;0
2014-06-08; 86;0,000000000;17; 49;10; 2; 8;1; 26; 59;0;1;0;0;2014;junio;domingo;0;0
2014-06-09;126;0,000000000;12; 80;17; 2;15;0; 54; 72;0;1;0;0;2014;junio;lunes;0;0
2014-06-10;112;0,050000000;14; 71;12; 3;12;0; 44; 68;0;1;0;0;2014;junio;martes;0;0
2014-06-11;134;0,000000000;18; 88;13; 1;14;2; 58; 74;0;1;0;0;2014;junio;miércoles;0;0
2014-06-12;106;0,000000000; 8; 71; 9; 4;14;0; 40; 66;0;1;0;0;2014;junio;jueves;0;0
2014-06-13;121;0,000000000;20; 83;10; 3; 5;0; 55; 66;0;1;0;0;2014;junio;viernes;0;0
2014-06-14;140;0,000000000;20; 85;15; 5;15;0; 63; 77;0;1;0;0;2014;junio;sábado;0;0
2014-06-15; 91;0,004166667;12; 52;13; 1;13;1; 30; 60;0;1;0;0;2014;junio;domingo;0;0
2014-06-16;117;0,000000000;16; 73; 9; 7;12;0; 44; 73;0;1;0;0;2014;junio;lunes;0;0
2014-06-17;108;0,000000000;11; 72;13; 2;10;0; 49; 59;0;1;0;0;2014;junio;martes;0;0
2014-06-18;123;0,000000000;16; 81;14; 2;10;0; 51; 72;0;1;0;0;2014;junio;miércoles;0;0
2014-06-19;124;0,000000000;21; 71;14; 2;16;1; 45; 78;0;1;0;0;2014;junio;jueves;0;0
2014-06-20;114;0,000000000;11; 77;10; 2;14;1; 46; 67;0;1;0;0;2014;junio;viernes;0;0
2014-06-21;113;0,000000000; 9; 83; 6; 8; 7;0; 51; 62;0;1;0;0;2014;junio;sábado;0;0
2014-06-22; 93;0,000000000;14; 48;15; 5;11;1; 31; 61;0;1;0;0;2014;junio;domingo;0;0
2014-06-23; 60;0,383333333; 8; 34; 9; 4; 5;1; 16; 43;0;1;0;0;2014;junio;lunes;0;0
2014-06-24;122;0,837500000; 6; 87;17; 2;10;0; 62; 60;0;1;0;0;2014;junio;martes;0;0
2014-06-25;149;0,000000000;14;104;10; 5;16;3; 77; 69;0;1;0;0;2014;junio;miércoles;0;0
2014-06-26;113;0,000000000;13; 76;14; 2; 8;0; 52; 61;0;1;0;0;2014;junio;jueves;0;0
2014-06-27;118;0,000000000; 9; 87;14; 2; 6;1; 62; 55;0;1;0;0;2014;junio;viernes;0;0
2014-06-28;111;0,270833333;12; 75;14; 3; 7;0; 49; 62;0;1;0;0;2014;junio;sábado;0;0
2014-06-29; 86;0,504166667;18; 47; 5; 2;14;1; 23; 62;0;1;0;0;2014;junio;domingo;0;0
2014-06-30; 73;0,025000000;11; 43;10; 1; 8;1; 29; 43;0;1;0;0;2014;junio;lunes;0;0
2014-07-01;124;0,000000000;18; 81; 7; 3;15;1; 57; 66;0;1;0;0;2014;julio;martes;0;0
2014-07-02;124;0,050000000;15; 84;12; 1;12;0; 59; 65;0;1;0;0;2014;julio;miércoles;0;0
2014-07-03;140;0,000000000;11; 98;13; 4;14;0; 67; 73;0;1;0;0;2014;julio;jueves;0;0
2014-07-04;122;0,687500000;17; 77;13; 1;14;1; 46; 75;0;1;0;0;2014;julio;viernes;0;0
2014-07-05;118;0,016666667;25; 64;19; 3; 7;1; 45; 72;0;1;0;0;2014;julio;sábado;0;0
2014-07-06; 77;0,054166667;14; 42;10; 0;11;3; 21; 53;0;1;0;0;2014;julio;domingo;0;0
2014-07-07;157;0,087500000;10;103;15; 7;22;0; 78; 79;0;1;0;0;2014;julio;lunes;0;0
2014-07-08;115;0,916666667; 7; 80;11; 3;14;1; 56; 58;0;1;0;0;2014;julio;martes;0;0
2014-07-09;117;0,420833333;15; 80; 9; 3;10;1; 54; 62;0;1;0;0;2014;julio;miércoles;0;0
2014-07-10;118;0,145833333;12; 80;10; 3;13;0; 54; 64;0;1;0;0;2014;julio;jueves;0;0
2014-07-11; 96;0,145833333;19; 61; 4; 4; 8;1; 40; 55;0;1;0;0;2014;julio;viernes;0;0
2014-07-12; 99;0,075000000;15; 65; 7; 1;11;1; 38; 60;0;1;0;0;2014;julio;sábado;0;0
2014-07-13; 66;0,033333333;10; 38;15; 0; 3;1; 24; 41;0;1;0;0;2014;julio;domingo;0;0
2014-07-14;137;0,116666667;13; 90;18; 6;10;1; 59; 77;0;1;0;0;2014;julio;lunes;0;0
2014-07-15;136;0,000000000;14; 83;19; 5;15;1; 58; 77;0;1;0;0;2014;julio;martes;0;0
2014-07-16;123;0,000000000;12; 82;12; 4;13;0; 55; 68;0;1;0;0;2014;julio;miércoles;0;0
2014-07-17;109;0,000000000; 8; 77; 6; 3;15;0; 49; 60;0;1;0;0;2014;julio;jueves;0;0
2014-07-18;120;0,000000000;16; 70;10; 5;19;0; 47; 73;0;1;0;0;2014;julio;viernes;0;0
2014-07-19;123;0,000000000;19; 69;13; 1;21;4; 44; 75;0;1;0;0;2014;julio;sábado;0;0
2014-07-20; 81;0,200000000;14; 40;11; 2;13;0; 24; 57;0;1;0;0;2014;julio;domingo;0;0
2014-07-21;129;0,045833333;16; 84;14; 3;12;0; 57; 72;0;1;0;0;2014;julio;lunes;0;0
2014-07-22;125;0,504166667; 8; 85;15; 0;17;1; 58; 66;0;1;0;0;2014;julio;martes;0;0
2014-07-23;131;0,000000000;18; 80;16; 5;12;1; 54; 76;0;1;0;0;2014;julio;miércoles;0;0
2014-07-24;118;0,000000000;13; 76;12; 2;15;2; 48; 68;0;1;0;0;2014;julio;jueves;0;0
2014-07-25;127;0,000000000;16; 86;14; 3; 8;0; 63; 64;0;1;0;0;2014;julio;viernes;0;0
2014-07-26;132;0,025000000;21; 76;13; 6;16;3; 57; 72;0;1;0;0;2014;julio;sábado;0;0
2014-07-27; 65;0,012500000;14; 29; 7; 4;11;1; 14; 50;0;1;0;0;2014;julio;domingo;0;0
2014-07-28;143;0,445833333;18; 99;13; 2;11;0; 79; 64;0;1;0;0;2014;julio;lunes;0;0
2014-07-29;108;0,304166667;12; 79; 6; 2; 9;0; 56; 52;0;1;0;0;2014;julio;martes;0;0
2014-07-30;119;0,395833333; 7; 83;15; 0;14;1; 56; 62;0;1;0;0;2014;julio;miércoles;0;0
2014-07-31;121;0,000000000;21; 69;13; 1;17;1; 36; 84;0;1;0;0;2014;julio;jueves;0;0
2014-08-01;133;0,000000000;11; 99; 6; 2;15;0; 64; 69;0;0;1;0;2014;agosto;viernes;0;0
2014-08-02;125;0,033333333;22; 65;17; 4;17;2; 47; 76;0;0;1;0;2014;agosto;sábado;0;0
2014-08-03; 87;0,033333333;14; 48;11; 3;11;1; 31; 55;0;0;1;0;2014;agosto;domingo;0;0
2014-08-04;136;0,008333333; 9; 80;17; 4;26;0; 54; 82;0;0;1;0;2014;agosto;lunes;0;0
2014-08-05;140;0,000000000; 9; 98;12; 4;17;1; 64; 75;0;0;1;0;2014;agosto;martes;0;0
2014-08-06;163;0,000000000;23;106;20; 4;10;0; 83; 80;0;0;1;0;2014;agosto;miércoles;0;0
2014-08-07; 78;0,016666667;11; 46;12; 1; 8;0; 29; 49;0;0;1;0;2014;agosto;jueves;0;0
2014-08-08;158;0,000000000;18;101;14; 7;18;1; 71; 86;0;0;1;0;2014;agosto;viernes;0;0
2014-08-09;112;0,045833333;17; 79; 8; 4; 4;3; 48; 61;0;0;1;0;2014;agosto;sábado;0;0
2014-08-10; 90;0,362500000;23; 49; 6; 2;10;2; 28; 60;0;0;1;0;2014;agosto;domingo;0;0
2014-08-11;115;0,120833333; 4; 78;14; 2;17;0; 53; 62;0;0;0;0;2014;agosto;lunes;0;0
2014-08-12;110;0,000000000;12; 69;12; 2;15;2; 40; 68;0;0;0;0;2014;agosto;martes;0;0
2014-08-13;126;0,383333333;13; 73;20; 5;15;1; 52; 73;0;0;0;0;2014;agosto;miércoles;0;0
2014-08-14;137;0,050000000;21; 84;13; 5;14;2; 52; 83;0;0;0;0;2014;agosto;jueves;0;0
2014-08-15;149;0,200000000;19; 99;20; 1;10;1; 75; 73;0;0;0;0;2014;agosto;viernes;0;0
2014-08-16;115;0,000000000;12; 78;15; 2; 8;0; 48; 67;0;0;0;0;2014;agosto;sábado;0;0
2014-08-17; 68;0,000000000;16; 38; 7; 3; 4;0; 26; 42;0;0;0;0;2014;agosto;domingo;0;0
2014-08-18; 59;0,000000000;12; 25;16; 1; 5;1; 12; 46;0;0;0;0;2014;agosto;lunes;0;0
2014-08-19;113;0,045833333;13; 71;11; 4;14;1; 54; 58;0;0;0;0;2014;agosto;martes;0;0
2014-08-20;119;0,025000000;10; 79; 9; 4;17;0; 46; 73;0;0;0;0;2014;agosto;miércoles;0;0
2014-08-21;108;0,000000000; 9; 73;12; 0;14;2; 44; 62;0;0;0;0;2014;agosto;jueves;0;0
2014-08-22;113;0,000000000;12; 78; 4; 2;17;2; 50; 61;0;0;0;0;2014;agosto;viernes;0;0
2014-08-23;133;0,016666667;21; 73;14; 3;22;0; 48; 85;0;0;0;0;2014;agosto;sábado;0;0
2014-08-24; 76;0,000000000;16; 36; 8; 0;16;1; 23; 52;0;0;0;0;2014;agosto;domingo;0;0
