X,Y,OBJECTID,RADICADO,FECHA,HORA,DIA,PERIODO,CLASE,DIRECCION,DIRECCION_ENC,CBML,TIPO_GEOCOD,GRAVEDAD,BARRIO,COMUNA,DISENO,DIA_NOMBRE,MES,MES_NOMBRE,X_MAGNAMED,Y_MAGNAMED,LONGITUD,LATITUD
-75.5695471602967,6.24488481903749,760216,1709967,2020/02/28 00:00:00+00,12:00:00,28,2020,Choque,CL 44 CR 49,,1013,No Ubicada,SOLO DAÑOS,Barrio Colón,La Candelaria,,VIERNES  ,02,FEBRERO   ,834862.81,1182550.85,-75.56954716,6.24488482
-75.5559826214456,6.25136940402996,760217,1713595,2020/05/02 00:00:00+00,12:00:00,02,2020,Choque,CR 39 CL 59 A,,1017,Malla vial,SOLO DAÑOS,Los Ángeles,La Candelaria,,SÁBADO   ,05,MAYO      ,836364.25,1183268.14,-75.55598262,6.2513694
-75.7038158742467,6.22180566397042,760218,1717129,2020/06/24 00:00:00+00,12:00:00,24,2020,Choque,CR 123 CL 123,,,No Ubicada,SOLO DAÑOS,,Sin Inf,,MIÉRCOLES,06,JUNIO     ,820000,1180000,-75.70381587,6.22180566
-75.5878381467572,6.25323900151161,760219,1707090,2020/02/07 00:00:00+00,12:00:00,07,2020,Choque,CL 47 D CR 70,,1117,EPM sin Interior,SOLO DAÑOS,Inst,Laureles Estadio,Tramo de via,VIERNES  ,02,FEBRERO   ,832838.23,1183474.99,-75.58783815,6.253239
-75.5934546624434,6.24982522624948,760220,1710982,2020/03/03 00:00:00+00,12:00:00,03,2020,Choque,CL 44 CR 74,,1117,Malla vial,SOLO DAÑOS,Florida Nueva,Laureles Estadio,Tramo de via,MARTES   ,03,MARZO     ,832216.53,1183097.41,-75.59345466,6.24982523
-75.5827214869358,6.23412465988917,760221,1707136,2020/02/10 00:00:00+00,12:00:00,10,2020,Choque,CR 65 CL 31,,1621,Malla vial,HERIDO,Cerro Nutibara,Belén,Tramo de via,LUNES    ,02,FEBRERO   ,833404.51,1181360.66,-75.58272149,6.23412466
-75.562473964185,6.24211709386129,760222,1714483,2020/05/16 00:00:00+00,12:00:00,16,2020,Choque,CR 40 CL 46,,1015,Malla vial,HERIDO,Bomboná No. 1,La Candelaria,,SÁBADO   ,05,MAYO      ,835645.74,1182244.7,-75.56247396,6.24211709
-75.7038158742467,6.22180566397042,760223,1710875,2020/03/08 00:00:00+00,12:00:00,08,2020,Otro,CR 28 CL 42 A,,0910,No Ubicada,HERIDO,La Milagrosa,Buenos Aires,Tramo de via,DOMINGO  ,03,MARZO     ,820000,1180000,-75.70381587,6.22180566
-75.7038158742467,6.22180566397042,760224,1711609,2020/03/13 00:00:00+00,12:00:00,13,2020,Otro,CR 88 CL 33 C,,1617,No Ubicada,HERIDO,Las Mercedes,Belén,Tramo de via,VIERNES  ,03,MARZO     ,820000,1180000,-75.70381587,6.22180566
-75.5890877311661,6.25985557611686,760225,1709090,2020/02/20 00:00:00+00,12:00:00,20,2020,Choque,CL 50 CR 73,,1115,Malla vial,SOLO DAÑOS,Cuarta Brigada,Laureles Estadio,Tramo de via,JUEVES   ,02,FEBRERO   ,832699.95,1184206.88,-75.58908773,6.25985558
-75.5422641227918,6.2461473989078,760226,1712809,2020/03/31 00:00:00+00,12:00:00,31,2020,Choque,CR 23 CL 56 FD,,0811,Malla vial,SOLO DAÑOS,0811,Villa Hermosa,,MARTES   ,03,MARZO     ,837882.75,1182690.56,-75.54226412,6.2461474
-75.7038158742467,6.22180566397042,760227,1712421,2020/03/20 00:00:00+00,12:00:00,20,2020,Otro,CR 79 BB CL 44 B,,0608,No Ubicada,HERIDO,Picacho,Doce De Octubre,Tramo de via,VIERNES  ,03,MARZO     ,820000,1180000,-75.70381587,6.22180566
-75.5460019128898,6.28055096845075,760228,1709574,2020/02/19 00:00:00+00,12:00:00,19,2020,Choque,CR 36 CL 87,,0302,Malla vial,SOLO DAÑOS,Las Granjas,Manrique,Tramo de via,MIÉRCOLES,02,FEBRERO   ,837468.88,1186496.05,-75.54600191,6.28055097
-75.5838817365821,6.226607106025,760229,1706070,2020/02/02 00:00:00+00,12:00:00,02,2020,Atropello,CL 25 CR 65 A,,1503,Malla vial,HERIDO,Trinidad,Guayabal,Tramo de via,DOMINGO  ,02,FEBRERO   ,833276.05,1180529.12,-75.58388174,6.22660711
-75.5801972091326,6.27859165254426,760230,1717145,2020/06/24 00:00:00+00,12:00:00,24,2020,Choque,CR 72A CL 79,,0708,Malla vial,SOLO DAÑOS,Altamira,Robledo,,MIÉRCOLES,06,JUNIO     ,833684.07,1186279.31,-75.58019721,6.27859165
-75.6144619217311,6.21917122999015,760231,1714907,2020/05/23 00:00:00+00,12:00:00,23,2020,Otro,CR 90 A CL 15,,7001,Malla vial,HERIDO,Altavista Sector Central,Corregimiento De Altavista,,SÁBADO   ,05,MAYO      ,829890.95,1179706.83,-75.61446192,6.21917123
-75.6034356043334,6.23192554345422,760232,1713357,2020/04/21 00:00:00+00,12:00:00,21,2020,Choque,CR 82 CL 30 A,,1603,Malla vial,SOLO DAÑOS,Belén,Belén,,MARTES   ,04,ABRIL     ,831111.61,1181117.53,-75.6034356,6.23192554
-75.7038158742467,6.22180566397042,760233,1708894,2020/02/22 00:00:00+00,12:00:00,22,2020,Atropello,CL 97 CR 41,,0105,No Ubicada,HERIDO,Moscú No.2,Popular,Tramo de via,SÁBADO   ,02,FEBRERO   ,820000,1180000,-75.70381587,6.22180566
-75.7038158742467,6.22180566397042,760234,1713207,2020/04/13 00:00:00+00,12:00:00,13,2020,Choque,CR 79 A CL 1 Sur,,1112,No Ubicada,SOLO DAÑOS,El Velódromo,Laureles Estadio,,LUNES    ,04,ABRIL     ,820000,1180000,-75.70381587,6.22180566
-75.5595743936198,6.24545589943482,760235,1714172,2020/05/12 00:00:00+00,12:00:00,12,2020,Choque,CR 39 CL 50,,1016,Malla vial,HERIDO,Boston,La Candelaria,,MARTES   ,05,MAYO      ,835966.69,1182614.02,-75.55957439,6.2454559
-75.5602736639208,6.27449218160446,760236,1717198,2020/06/25 00:00:00+00,12:00:00,25,2020,Otro,CL 81 CR 50 B,,0414,Malla vial,HERIDO,Brasilia,Aranjuez,,JUEVES   ,06,JUNIO     ,835889.26,1185825.83,-75.56027366,6.27449218
-75.5761528323828,6.26960209068323,760237,1710230,2020/03/04 00:00:00+00,12:00:00,04,2020,Choque,CL 71 CR 65,,0519,Malla vial,HERIDO,El Progreso,Castilla,Tramo de via,MIÉRCOLES,03,MARZO     ,834131.69,1185284.93,-75.57615283,6.26960209
-75.7038158742467,6.22180566397042,760238,1713862,2020/05/06 00:00:00+00,12:00:00,06,2020,Choque,CL 17 A CR 99,,1504,No Ubicada,HERIDO,Santa Fé,Guayabal,,MIÉRCOLES,05,MAYO      ,820000,1180000,-75.70381587,6.22180566
-75.5910652105644,6.29062897433151,760239,1706846,2020/02/08 00:00:00+00,12:00:00,08,2020,Choque,CL 85 CR 92,,0712,Malla vial,HERIDO,Aures No. 2,Robledo,Lote o Predio,SÁBADO   ,02,FEBRERO   ,832481.24,1187610.85,-75.59106521,6.29062897
-75.5962289519951,6.2652706233495,760240,1711689,2020/03/15 00:00:00+00,12:00:00,15,2020,Choque,CR 80 CL 52,,1114,Malla vial,HERIDO,Los Colores,Laureles Estadio,Tramo de via,DOMINGO  ,03,MARZO     ,831909.55,1184805.9,-75.59622895,6.26527062
-75.5644730974047,6.30814020234031,760241,1714943,2020/05/23 00:00:00+00,12:00:00,23,2020,Atropello,CL 113 CR 67,,0503,Malla vial,HERIDO,Florencia,Castilla,,SÁBADO   ,05,MAYO      ,835424.45,1189547.76,-75.5644731,6.3081402
-75.5894496105708,6.19865798844361,760242,1710031,2020/03/01 00:00:00+00,12:00:00,01,2020,Choque,CR 52 CL 12 Sur,,1510,No Ubicada,HERIDO,Guayabal,Guayabal,Lote o Predio,DOMINGO  ,03,MARZO     ,832659.58,1177437.59,-75.58944961,6.19865799
-75.5809520601744,6.19511508376583,760243,1712409,2020/03/20 00:00:00+00,12:00:00,20,2020,Otro,CL 12 Sur CR 50,,1423,No Ubicada,HERIDO,Santa María de los Ángeles,El Poblado,Tramo de via,VIERNES  ,03,MARZO     ,833600.24,1177045.66,-75.58095206,6.19511508
-75.5909345961736,6.29309974156136,760244,1716422,2020/06/14 00:00:00+00,12:00:00,14,2020,Otro,CL 87 CR 93A,,0712,Malla vial,HERIDO,Aures No. 2,Robledo,,DOMINGO  ,06,JUNIO     ,832495.71,1187884.15,-75.5909346,6.29309974
-75.5855061160695,6.21686982479476,760245,1713601,2020/04/23 00:00:00+00,12:00:00,23,2020,Choque,CR 65 CL 10,,1507,EPM sin Interior,SOLO DAÑOS,1507,Guayabal,,JUEVES   ,04,ABRIL     ,833096.2,1179452.05,-75.58550612,6.21686983
-75.5646773203159,6.24923710318619,760246,1712222,2020/03/18 00:00:00+00,12:00:00,18,2020,Otro,CR 46 CL 52,,1019,Malla vial,HERIDO,La Candelaria,La Candelaria,Lote o Predio,MIÉRCOLES,03,MARZO     ,835401.85,1183032.27,-75.56467732,6.2492371
-75.5855061160695,6.21686982479476,760247,1707905,2020/02/12 00:00:00+00,12:00:00,12,2020,Choque,CR 65 CL 10,,1507,EPM sin Interior,SOLO DAÑOS,1507,Guayabal,Glorieta,MIÉRCOLES,02,FEBRERO   ,833096.2,1179452.05,-75.58550612,6.21686983
-75.5769345885164,6.22936998795155,760248,1707691,2020/02/14 00:00:00+00,12:00:00,14,2020,Choque,CR 52 CL 29 AA,,,Malla vial P,HERIDO,Santa Fé,Guayabal,Paso Elevado,VIERNES  ,02,FEBRERO   ,834045.06,1180834.71,-75.57693459,6.22936999
-75.5658798762077,6.24550049476524,760249,1717416,2020/06/23 00:00:00+00,12:00:00,23,2020,Choque,CR 45 CL 47,,1019,Malla vial,SOLO DAÑOS,La Candelaria,La Candelaria,,MARTES   ,06,JUNIO     ,835268.74,1182618.95,-75.56587988,6.24550049
-75.5928194804677,6.19725546291132,760250,1709397,2020/02/25 00:00:00+00,12:00:00,25,2020,Caida Ocupante,CL 12 C Sur CR 53,,1511,No Ubicada,HERIDO,La Colina,Guayabal,,MARTES   ,02,FEBRERO   ,832286.53,1177282.47,-75.59281948,6.19725546
-75.6024749694302,6.26044685285035,760251,1706359,2020/02/02 00:00:00+00,12:00:00,02,2020,Choque,CR 84 CL 48 A,,1304,Malla vial,SOLO DAÑOS,Los Alcázares,San Javier,Interseccion,DOMINGO  ,02,FEBRERO   ,831218.17,1184272.37,-75.60247497,6.26044685
-75.5677034188522,6.25698966132719,760252,1711270,2020/03/12 00:00:00+00,12:00:00,12,2020,Choque,CR 52 CL 58,,1003,Malla vial,HERIDO,Jesús Nazareno,La Candelaria,Interseccion,JUEVES   ,03,MARZO     ,835066.9,1183889.81,-75.56770342,6.25698966
-75.5662162728888,6.26531087841889,760253,1716003,2020/06/08 00:00:00+00,12:00:00,08,2020,Choque,CR 52 CL 67A,,0407,Malla vial,SOLO DAÑOS,Sevilla,Aranjuez,,LUNES    ,06,JUNIO     ,835231.51,1184810.25,-75.56621627,6.26531088
-75.575031532007,6.26475868101686,760254,1711260,2020/03/10 00:00:00+00,12:00:00,10,2020,Otro,CR 64 C CL 67,,0517,Malla vial,HERIDO,Caribe,Castilla,Tramo de via,MARTES   ,03,MARZO     ,834255.79,1184749.18,-75.57503153,6.26475868
-75.5846488401766,6.26113245634535,760255,1707067,2020/02/05 00:00:00+00,12:00:00,05,2020,Choque,CR 70 CL 55,,1101,Malla vial,SOLO DAÑOS,Carlos E. Restrepo,Laureles Estadio,Tramo de via,MIÉRCOLES,02,FEBRERO   ,833191.28,1184348.1,-75.58464884,6.26113246
-75.5681562385755,6.2442424136093,760256,1709712,2020/02/25 00:00:00+00,12:00:00,25,2020,Choque,CR 46 CL 44,,1013,Malla vial,SOLO DAÑOS,Barrio Colón,La Candelaria,,MARTES   ,02,FEBRERO   ,835016.77,1182479.79,-75.56815624,6.24424241
-75.5578027539504,6.24660573614848,760257,1708596,2020/02/18 00:00:00+00,12:00:00,18,2020,Choque,CL 51 CR 38,,1016,Malla vial,SOLO DAÑOS,Boston,La Candelaria,Tramo de via,MARTES   ,02,FEBRERO   ,836162.79,1182741.21,-75.55780275,6.24660574
-75.5715045294298,6.24504770741106,760258,1715558,2020/05/30 00:00:00+00,12:00:00,30,2020,Choque,CL 44 CR 53,,1007,No Ubicada,SOLO DAÑOS,Guayaquil,La Candelaria,,SÁBADO   ,05,MAYO      ,834646.15,1182568.87,-75.57150453,6.24504771
-75.5717129561096,6.20350131562205,760259,1716662,2020/06/17 00:00:00+00,12:00:00,17,2020,Otro,CR 43A CL 1,,1417,Malla vial,HERIDO,La Florida,El Poblado,,MIÉRCOLES,06,JUNIO     ,834623.02,1177973.27,-75.57171296,6.20350132
-75.5733641080179,6.27629932386478,760260,1714361,2020/05/15 00:00:00+00,12:00:00,15,2020,Choque,CR 64 C CL 81,,0516,No Ubicada,HERIDO,Terminal de Transporte,Castilla,,VIERNES  ,05,MAYO      ,834440.37,1186025.73,-75.57336411,6.27629932
-75.5779826652896,6.27097366873042,760261,1709041,2020/02/23 00:00:00+00,12:00:00,23,2020,Atropello,CL 71 CR 66,,0519,Malla vial,HERIDO,El Progreso,Castilla,Tramo de via,DOMINGO  ,02,FEBRERO   ,833929.16,1185436.65,-75.57798267,6.27097367
-75.5520412451135,6.27857897122182,760262,1710644,2020/03/07 00:00:00+00,12:00:00,07,2020,Otro,CR 44 CL 86,,0302,Malla vial,HERIDO,Las Granjas,Manrique,Lote o Predio,SÁBADO   ,03,MARZO     ,836800.44,1186277.9,-75.55204125,6.27857897
-75.5761528323828,6.26960209068323,760263,1710455,2020/03/05 00:00:00+00,12:00:00,05,2020,Choque,CL 71 CR 65,,0519,Malla vial,HERIDO,El Progreso,Castilla,Tramo de via,JUEVES   ,03,MARZO     ,834131.69,1185284.93,-75.57615283,6.26960209
-75.7038158742467,6.22180566397042,760264,1710932,2020/03/09 00:00:00+00,12:00:00,09,2020,Otro,CR 60 CL 62,,,No Ubicada,HERIDO,,Sin Inf,Tramo de via,LUNES    ,03,MARZO     ,820000,1180000,-75.70381587,6.22180566
-75.7038158742467,6.22180566397042,760265,1710815,2020/03/08 00:00:00+00,12:00:00,08,2020,Otro,CR 80 CL 68,,,No Ubicada,HERIDO,,Sin Inf,Lote o Predio,DOMINGO  ,03,MARZO     ,820000,1180000,-75.70381587,6.22180566
-75.7038158742467,6.22180566397042,760266,1717021,2020/06/23 00:00:00+00,12:00:00,23,2020,Atropello,CR 70 CL 31A,,1602,No Ubicada,HERIDO,Rosales,Belén,,MARTES   ,06,JUNIO     ,820000,1180000,-75.70381587,6.22180566
-75.5977239124354,6.27682714755234,760267,1713187,2020/04/17 00:00:00+00,12:00:00,17,2020,Otro,CL 65 CR 88,,0717,Malla vial,HERIDO,Robledo,Robledo,,VIERNES  ,04,ABRIL     ,831744.16,1186084.22,-75.59772391,6.27682715
-75.7038158742467,6.22180566397042,760268,1713752,2020/04/29 00:00:00+00,12:00:00,29,2020,Choque,CR 63 CL 94,,,No Ubicada,SOLO DAÑOS,,Sin Inf,,MIÉRCOLES,04,ABRIL     ,820000,1180000,-75.70381587,6.22180566
-75.7038158742467,6.22180566397042,760269,1714658,2020/05/18 00:00:00+00,12:00:00,18,2020,Choque,CL 46 CR 9 E,,1205,No Ubicada,SOLO DAÑOS,La Floresta,La América,,LUNES    ,05,MAYO      ,820000,1180000,-75.70381587,6.22180566
-75.5544596890374,6.23792637636581,760270,1710856,2020/03/07 00:00:00+00,12:00:00,07,2020,Caida Ocupante,CL 45 CR 30,,0907,Malla vial,HERIDO,Buenos Aires,Buenos Aires,Lote o Predio,SÁBADO   ,03,MARZO     ,836532.85,1181781.16,-75.55445969,6.23792638
-75.5603743234421,6.25205481797596,760271,1712640,2020/03/25 00:00:00+00,12:00:00,25,2020,Choque,CL 57 CR 43,,1018,Malla vial,HERIDO,Villa Nueva,La Candelaria,Interseccion,MIÉRCOLES,03,MARZO     ,835878.14,1183343.95,-75.56037432,6.25205482
-75.5924188764815,6.22045251930626,760272,1707392,2020/02/11 00:00:00+00,12:00:00,11,2020,Caida Ocupante,CR 70 CL 14,,1606,Malla vial,HERIDO,Las Playas,Belén,Lote o Predio,MARTES   ,02,FEBRERO   ,832331.01,1179848.38,-75.59241888,6.22045252
-75.5404857316064,6.2322352098299,760273,1710886,2020/03/09 00:00:00+00,12:00:00,09,2020,Choque,CL 49 CR 12,,0905,Malla vial,HERIDO,Alejandro Echavarría,Buenos Aires,Interseccion,LUNES    ,03,MARZO     ,838079.67,1181151.69,-75.54048573,6.23223521
-75.6084469950995,6.23543023463801,760274,1716919,2020/06/21 00:00:00+00,12:00:00,21,2020,Choque,CL 32A CR 86,,1617,Malla vial,HERIDO,Las Mercedes,Belén,,DOMINGO  ,06,JUNIO     ,830556.92,1181505.24,-75.608447,6.23543024
-75.7038158742467,6.22180566397042,760275,1706790,2020/02/07 00:00:00+00,12:00:00,07,2020,Choque,CL 31 CR 84 D,,1615,No Ubicada,HERIDO,Los Alpes,Belén,Tramo de via,VIERNES  ,02,FEBRERO   ,820000,1180000,-75.70381587,6.22180566
-75.6008059736102,6.25053870308458,760276,1706165,2020/02/01 00:00:00+00,12:00:00,01,2020,Choque,CL 44 CR 79 B,,1203,Malla vial,SOLO DAÑOS,Los Pinos,La América,Tramo de via,SÁBADO   ,02,FEBRERO   ,831402.83,1183176.38,-75.60080597,6.2505387
-75.5802919324267,6.27373275816764,760277,1707446,2020/02/12 00:00:00+00,12:00:00,12,2020,Choque,CL 73 CR 70,,0707,Malla vial,HERIDO,Bosques de San Pablo,Robledo,Tramo de via,MIÉRCOLES,02,FEBRERO   ,833673.57,1185741.85,-75.58029193,6.27373276
-75.5560567073758,6.26727647585723,760278,1710552,2020/03/06 00:00:00+00,12:00:00,06,2020,Otro,CR 46 CL 72,,0409,Malla vial,HERIDO,Manrique Central No. 1,Aranjuez,Tramo de via,VIERNES  ,03,MARZO     ,836356.02,1185027.68,-75.55605671,6.26727648
-75.5713102763072,6.25114134897433,760279,1706321,2020/02/04 00:00:00+00,12:00:00,04,2020,Atropello,CL 50 CR 54,,1006,Malla vial,HERIDO,San Benito,La Candelaria,Tramo de via,MARTES   ,02,FEBRERO   ,834667.66,1183242.91,-75.57131028,6.25114135
-75.7038158742467,6.22180566397042,760280,1711606,2020/03/14 00:00:00+00,12:00:00,14,2020,Atropello,CL 95 A CR 44 A,,0106,No Ubicada,HERIDO,Villa Guadalupe,Popular,Tramo de via,SÁBADO   ,03,MARZO     ,820000,1180000,-75.70381587,6.22180566
-75.5750949170559,6.23483173697922,760281,1715621,2020/06/03 00:00:00+00,12:00:00,03,2020,Volcamiento,CR 52 CL 31,,1012,No Ubicada,HERIDO,Perpetuo Socorro,La Candelaria,,MIÉRCOLES,06,JUNIO     ,834248.71,1181438.85,-75.57509492,6.23483174
-75.6068563932198,6.25176088989293,760282,1707613,2020/02/14 00:00:00+00,12:00:00,14,2020,Choque,CL 44 CR 89,,1204,Malla vial,SOLO DAÑOS,La América,La América,Tramo de via,VIERNES  ,02,FEBRERO   ,830733.13,1183311.62,-75.60685639,6.25176089
-75.5725807690911,6.22546106008314,760283,1707668,2020/02/14 00:00:00+00,12:00:00,14,2020,Otro,CR 43 G CL 24,,1401,Malla vial,HERIDO,Barrio Colombia,El Poblado,Tramo de via,VIERNES  ,02,FEBRERO   ,834526.99,1180402.32,-75.57258077,6.22546106
-75.5961584235171,6.23080410243409,760284,1710554,2020/03/02 00:00:00+00,12:00:00,02,2020,Choque,CL 29 CR 76,,1603,Malla vial,SOLO DAÑOS,Belén,Belén,Interseccion,LUNES    ,03,MARZO     ,831917.13,1180993.43,-75.59615842,6.2308041
-75.6053670503184,6.24794303444966,760285,1717318,2020/06/27 00:00:00+00,12:00:00,27,2020,Choque,CL 42 B CR 84,,1211,Malla vial,HERIDO,Simón Bolívar,La América,,SÁBADO   ,06,JUNIO     ,830897.95,1182889.3,-75.60536705,6.24794303
-75.5388398538195,6.29525779245928,760286,1713264,2020/04/18 00:00:00+00,12:00:00,18,2020,Choque,CR 27 B CL 107 B,,0111,Malla vial,HERIDO,La Avanzada,Popular,,SÁBADO   ,04,ABRIL     ,838261.51,1188122.86,-75.53883985,6.29525779
-75.7038158742467,6.22180566397042,760287,1716465,2020/06/14 00:00:00+00,12:00:00,14,2020,Volcamiento,CR 18 CL 9 Sur,,0813,No Ubicada,HERIDO,Villatina,Villa Hermosa,,DOMINGO  ,06,JUNIO     ,820000,1180000,-75.70381587,6.22180566
-75.5744657174641,6.24621352112532,760288,1713567,2020/04/22 00:00:00+00,12:00:00,22,2020,Otro,CR 55 CL 44,,1007,Malla vial,HERIDO,Guayaquil,La Candelaria,,MIÉRCOLES,04,ABRIL     ,834318.38,1182697.83,-75.57446572,6.24621352
-75.5528661646853,6.27696770748441,760289,1712481,2020/03/20 00:00:00+00,12:00:00,20,2020,Volcamiento,CR 44 A CL 85,,0302,Malla vial,HERIDO,Las Granjas,Manrique,Tramo de via,VIERNES  ,03,MARZO     ,836709.14,1186099.67,-75.55286617,6.27696771
-75.5859397423712,6.2328504677046,760290,1709193,2020/02/25 00:00:00+00,12:00:00,25,2020,Atropello,CL 30 A CR 65 F,,1601,Malla vial,HERIDO,Fátima,Belén,,MARTES   ,02,FEBRERO   ,833048.27,1181219.73,-75.58593974,6.23285047
-75.5760197716584,6.21494394744725,760291,1706949,2020/02/04 00:00:00+00,12:00:00,04,2020,Choque,CR 48 CL 14,,1403,Malla vial,SOLO DAÑOS,Villa Carlota,El Poblado,Tramo de via,MARTES   ,02,FEBRERO   ,834146.29,1179238.99,-75.57601977,6.21494395
-75.7038158742467,6.22180566397042,760292,1714498,2020/05/16 00:00:00+00,12:00:00,16,2020,Otro,CR 54 CL 70,,1511,No Ubicada,HERIDO,La Colina,Guayabal,,SÁBADO   ,05,MAYO      ,820000,1180000,-75.70381587,6.22180566
-75.6114988744257,6.29014100710781,760293,1713038,2020/04/09 00:00:00+00,12:00:00,09,2020,Volcamiento,CL 99 CR 99,,6098,Malla vial,HERIDO,Área de Expansión Pajarito,Corregimiento De San Cristóbal,,JUEVES   ,04,ABRIL     ,830219.64,1187557.03,-75.61149887,6.29014101
-75.5994662536004,6.22415571434325,760294,1712487,2020/03/21 00:00:00+00,12:00:00,21,2020,Volcamiento,CR 80 CL 20,,1612,No Ubicada,HERIDO,La Gloria,Belén,Lote o Predio,SÁBADO   ,03,MARZO     ,831550.93,1180258.05,-75.59946625,6.22415571
-75.5610149914923,6.28358762476391,760295,1713837,2020/05/05 00:00:00+00,12:00:00,05,2020,Atropello,CL 92 CR 51,,0402,EPM con Interior,HERIDO,0402,Aranjuez,,MARTES   ,05,MAYO      ,835807.2,1186831.91,-75.56101499,6.28358763
-75.7038158742467,6.22180566397042,760296,1706952,2020/02/08 00:00:00+00,12:00:00,08,2020,Otro,CR 18 CL 97,,0813,No Ubicada,HERIDO,Villatina,Villa Hermosa,Lote o Predio,SÁBADO   ,02,FEBRERO   ,820000,1180000,-75.70381587,6.22180566
-75.7038158742467,6.22180566397042,760297,1713556,2020/04/25 00:00:00+00,12:00:00,25,2020,Choque,CL 999 CR 999,,,No Ubicada,HERIDO,,Sin Inf,,SÁBADO   ,04,ABRIL     ,820000,1180000,-75.70381587,6.22180566
-75.7038158742467,6.22180566397042,760298,1709667,2020/02/28 00:00:00+00,12:00:00,28,2020,Atropello,CL 46 CR 99,,1205,No Ubicada,HERIDO,La Floresta,La América,,VIERNES  ,02,FEBRERO   ,820000,1180000,-75.70381587,6.22180566
-75.5931164142641,6.27334882162347,760299,1714167,2020/05/11 00:00:00+00,12:00:00,11,2020,Choque,CL 65 CR 80,,0705,Malla vial,HERIDO,Facultad de Minas U. Nacional,Robledo,,LUNES    ,05,MAYO      ,832254.11,1185699.44,-75.59311641,6.27334882
-75.5786154311243,6.25266226876073,760300,1706696,2020/02/06 00:00:00+00,12:00:00,06,2020,Choque,CR 63 CL 49,,1102,No Ubicada,HERIDO,Suramericana,Laureles Estadio,Ciclo Ruta,JUEVES   ,02,FEBRERO   ,833859.07,1183411.16,-75.57861543,6.25266227
-75.5441130084428,6.25032778879019,760301,1714379,2020/05/14 00:00:00+00,12:00:00,14,2020,Atropello,CR 22 C CL 57 DD,,0807,Malla vial,HERIDO,Los Mangos,Villa Hermosa,,JUEVES   ,05,MAYO      ,837678.08,1183152.96,-75.54411301,6.25032779
-75.5921509390767,6.27296817814314,760302,1715867,2020/06/01 00:00:00+00,12:00:00,01,2020,Choque,CL 65 CR 78,,0705,Malla vial,SOLO DAÑOS,Facultad de Minas U. Nacional,Robledo,,LUNES    ,06,JUNIO     ,832360.97,1185657.33,-75.59215094,6.27296818
-75.5528108311615,6.30611427558358,760303,1712097,2020/03/18 00:00:00+00,12:00:00,18,2020,Choque,CL 123 CR 50 B,,0202,Malla vial,SOLO DAÑOS,Playón de Los Comuneros,Santa Cruz,Tramo de via,MIÉRCOLES,03,MARZO     ,836715.19,1189323.68,-75.55281083,6.30611428
-75.5679701240645,6.24277677354957,760304,1711354,2020/03/04 00:00:00+00,12:00:00,04,2020,Choque,CR 46 CL 43,,1013,Malla vial,SOLO DAÑOS,Barrio Colón,La Candelaria,Paso Elevado,MIÉRCOLES,03,MARZO     ,835037.37,1182317.67,-75.56797012,6.24277677
-75.5716472577194,6.26510344838539,760305,1711556,2020/03/14 00:00:00+00,12:00:00,14,2020,Choque,CR 62 CL 67,,0406,Malla vial,HERIDO,Universidad de Antioquia,Aranjuez,Tramo de via,SÁBADO   ,03,MARZO     ,834630.38,1184787.31,-75.57164726,6.26510345
-75.7038158742467,6.22180566397042,760306,1709020,2020/02/24 00:00:00+00,12:00:00,24,2020,Volcamiento,CR 74 CL 69,,0703,No Ubicada,HERIDO,San Germán,Robledo,Lote o Predio,LUNES    ,02,FEBRERO   ,820000,1180000,-75.70381587,6.22180566
-75.5614666092562,6.3033897854566,760307,1716054,2020/06/10 00:00:00+00,12:00:00,10,2020,Choque,CR 64 C CL 111A,,0501,Malla vial,HERIDO,Toscana,Castilla,,MIÉRCOLES,06,JUNIO     ,835757.2,1189022.3,-75.56146661,6.30338978
-75.5672943587951,6.30102579825097,760308,1713214,2020/04/15 00:00:00+00,12:00:00,15,2020,Choque,CL 104 CR 67,,0504,Malla vial,SOLO DAÑOS,Tejelo,Castilla,,MIÉRCOLES,04,ABRIL     ,835112.2,1188760.81,-75.56729436,6.3010258
-75.7038158742467,6.22180566397042,760309,1710784,2020/03/07 00:00:00+00,12:00:00,07,2020,Choque,CR 27 CL 20,,0916,No Ubicada,HERIDO,Asomadera No. 3,Buenos Aires,Tramo de via,SÁBADO   ,03,MARZO     ,820000,1180000,-75.70381587,6.22180566
-75.6031432423529,6.22541145322412,760310,1712933,2020/04/11 00:00:00+00,12:00:00,11,2020,Caida Ocupante,CL 19 B CR 81 B,,1612,Malla vial,HERIDO,La Gloria,Belén,,SÁBADO   ,04,ABRIL     ,831143.92,1180396.98,-75.60314324,6.22541145
-75.7038158742467,6.22180566397042,760311,1717223,2020/06/24 00:00:00+00,12:00:00,24,2020,Choque,CR 64 CL 118,,0502,No Ubicada,SOLO DAÑOS,Las Brisas,Castilla,,MIÉRCOLES,06,JUNIO     ,820000,1180000,-75.70381587,6.22180566
-75.5745465518248,6.3038558348396,760312,1710332,2020/03/03 00:00:00+00,12:00:00,03,2020,Atropello,CR 77 CL 104 B,,0601,Malla vial,HERIDO,Santander,Doce De Octubre,Tramo de via,MARTES   ,03,MARZO     ,834309.55,1189073.86,-75.57454655,6.30385583
